"Name","Campus Protests"
"Title","University Campus Protests"
"Date","June 25, 2024 at 3:45 PM (GMT)"
"Duration","3:15:00"
"Participant Count","351"
"Participant Limit","350"
"File Type","Verbatim Map"
"",""
"Question ID","Question Text","Participant ID","Thought ID","Thought Text"
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","2e8f76a4-508c-4b5e-a4e3-ceb77abe3b0c","6ea4efd6-c66d-47fb-a87c-e18272b65e14","Administrators face the challenging task of balancing students' rights to free speech and assembly with ensuring campus safety and order. The decisions to allow or curtail protests often hinge on these considerations, reflecting a complex balancing act."
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","06bac18f-c9db-4a0d-83f3-ed277cecf39a","8ce61fb4-1b0b-4dcc-8771-38786d1e62d0","They seem like they were just trying to get the crowd to not be so disruptive almost as if they were students which they are so if what this says is true and it only disruptiveness speaks to them as their scholars."
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","4f9c6e6b-4551-4e5f-89f2-1e9a342d8037","a464e85b-e4f0-4731-b041-7defb35f472a","Campus administrators should tone down on the harsh treatment of student protesters"
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","72a7e657-42af-4db5-802b-872c91391b5f","120e3b8a-9811-4a92-829b-9b09d38c6d36","I think they have handled them badly. The police should not be involved, especially in cases where the protests are nonviolent."
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","7ceb2e9e-b3b1-4a91-a148-7291b4736485","a16dc653-e3a0-49ef-af8a-e15b238b149e","I dont think they handled them well. They should of got a handled on it a lot sooner. "
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","ec535f82-b8aa-4c57-b4c0-4d72d136426b","9c670cd1-1896-48ef-8f6a-c4fcf5f4a919","I believe they handle the protests well, striking a balance between allowable and unallowable behavior"
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","813bac98-1b96-4ce8-ae0b-bff745640a3d","ed95ad24-56b8-4cf4-a39c-d81ea20a1368","I do not think they should be having meetings or consultations with the students. In cases where there are violent or destructive acts, I am all for suspension, loss of degrees, and calling the police."
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","2db95681-cab6-475f-a60b-4d94ec513e28","3d5ba431-b2ae-4ef8-acc1-f968f5a342cd","Mostly OK, but I disagree with the actions where force/arrests were done against peaceful protests."
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","2f532d53-4875-4574-8a9d-6346b1bf814c","a0cf1941-a3d0-467e-88e4-36266c64f80e","I think very few campus’s have administrators that are handling the situation well. Most seem to either be being too aggressive, such as threatening to call the cops at any sign of *peaceful* protest, or seem to be too lenient, such as doing nothing about violence and telling Jewish students to stay home."
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","b0d1e757-955c-418b-8aff-f78bc749e4ea","8bb04cc0-095a-42c2-9e4f-fcf1fa3dcde2","it depends on how the protests concluded, I am in favor of punishing students who caused chaos and disorder and went overboard."
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","a8140ba2-f4bc-4394-a31e-74e66262e8d5","9dcd0e68-e6a2-43d3-a2a8-4d9af6ca2072","I believe the handling by suspending or calling the police was not necessary and a bad call on the administration. "
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","95458155-60df-422c-85d3-895b132b7046","702b7339-8301-4089-8d13-e9cc92c26811","I think the administrators who called the police and authorized the arrest and expulsion of students were overreacting. They should have remained calm and met with the protestors to discuss their differences."
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","3e94a441-4974-485b-9a8b-18ed47fbcc60","e873b0c1-367a-45e3-8748-cbcab7cf265c","their right to do so"
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","0870e813-485c-4792-b551-e0299059e451","87d89970-0481-4a34-8d15-4556fd79debf","The campus administrator handles protest in a manner which is legally in align "
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","9f9435b5-1a59-4ffe-aa00-100f436309b4","aba41f45-c6cc-48a7-ad76-664c1cab311b","They did not seem to handle it well and faced a lot of criticism. They have alienated the protestors as well as Jewish students who have a reasonable expectation of safety at their college."
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","585068bb-7c6e-46de-a543-5fe6716eebb6","467c96f5-f83c-4882-875a-b0c9556a490b","I think they are waiting too long to shut them down.  They should not be tolerated.  If the student does not follow the rules, they should be expelled. "
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","52212d8a-1ca1-4683-ac8f-2b6020e59c74","03e29c01-55f3-44c4-8ed0-b3b9363134d7","Diverse Range of Responses
Administrators’ responses have spanned a wide spectrum, from supportive engagement to punitive measures. This variety indicates a lack of consensus on the best approach and highlights the complexities involved in managing such sensitive and polarizing issues. Some campuses have tried to facilitate dialogue and understanding, while others have resorted to more authoritarian measures, such as calling the police or suspending students.

2. Supportive and Engaging Approach"
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","6bcdacfa-9929-4f54-a9ca-c88114263f50","ed0c870b-0d9b-4baa-a859-ef87f0d72a3f","I think they handled it well. It is not easy to deal with student protests."
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","ea67de1b-8d6f-4a6e-88b0-e53dc559e727","1568bb26-ba47-4d21-9b41-7f12220a6679","I believe that many of them allowed the violence to continue.  It should have been stopped before it became violent."
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","7760a548-c6ea-4f1e-b7b0-aa6f33370b5a","b09a4635-9bcc-4bf8-924c-fb02268ecfc3","This needs to be more specific. Different protests were handled in various ways, some good, and some bad."
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","77aa3587-c775-49b3-8b25-e555cdcb1500","c2869a77-5bf2-4084-aa67-59fc01ecac7f","It's hard to give a blanket statement for such a wide range of responses. For the most part I think the campus administrators did the best they could. People have a right to assemble, but only if they do so peacefully. Once they start being disruptive and destructive, those assemblies need to be dispersed."
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","a3714d4c-d1de-4a07-93eb-0485a76daa44","69d9776e-7cdb-41d0-ab41-16bf272f8a77","There was no need for violence. I definitely don’t think a student’s degree should be withheld. If there were to have a conversation about what is actually being accomplished by protesting then a measure of success can take place "
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","76c2df64-0ae0-4bfa-be3d-82b72d324071","e6a2656f-e6d2-42da-9087-64a86739c79a","If they suspended the students, then I am for it.  If they expelled the students, I am for that as well. "
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","b26ab7c4-4ff6-43e1-aeda-8ff42e1f0811","cc42e84a-eef5-4baf-833e-b3dd79c7aaac","by calling the student body to explain to them and also taking consideration of their views

"
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","c2c4bd16-39be-46ad-9c25-5cc70a713701","2da226dc-4427-4fe6-9d38-016753fe8a06","They should have called the police and not allowed them on their property."
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","6a599df1-99e7-4e2a-b26d-d93d82ad4719","d828304c-95cc-4af8-90ed-f1cbb398832e","I think each campus has to do what is best for that campus, particularly depending on the population of their campus. Maybe administrators could offer them a way to express themselves in another way. They could may do a podcast or TV/streaming type situation to discuss the topic."
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","f8745840-7190-4eb4-9ef5-c1a8f002025b","69ad03b3-db18-4d0d-a176-0dfa468e8b69","I think most of them have acted reasonably and in a fair manner."
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","7b7363ef-2b68-40f9-a792-3424878a1fad","4ca94bc3-3c58-406b-9bd0-ccfc5c441905","Very badly.  On many occasions calling in the police was the wrong move."
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","b47ee30e-e200-47ae-b669-ea8b7904c2ef","6acb9782-9b5d-448d-af56-1b46822499c9","I really cannot answer because I don't know."
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","1f8dc87d-f6d8-4a54-b9da-5258e16fc29c","fe8339f7-010b-4fbf-be42-619aac388c61","I think it is unfair to unleash scare tactic and violence police brutality onto these people who are just trying to tell others how they think."
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","21ad03f3-5e99-4bfd-9696-7a6bd2df425d","092a89df-59cd-4f42-8582-73caa22cb1e4","I don’t think police should have been called"
"b46e0317-51b0-4c55-af2a-5a553f428e3d","What are you impressions of how campus administrators handled the protests?","d69c05e7-acfd-42c5-bcc4-dee36d689d8a","dc6d8f6f-c87c-4942-a463-b6148a96d467","I think its really a case by case basis. I think the administrators probably took the best course of action at any given time."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","dbfc7b25-1471-4319-b08c-051d74cbf90b","7ead8dcb-c2f0-4fd8-b718-752ecac7bc30","University campus administrators should prioritize creating an environment where diverse perspectives can be expressed peacefully and respectfully. They should facilitate open dialogue and provide platforms for constructive discussions on the Israel-Gaza conflict. Additionally, administrators should ensure that all students feel safe and respected regardless of their views while maintaining a balance between upholding academic freedom and ensuring campus security."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","70736bed-7374-49cb-9794-5d1d2b974b62","514e58a2-19b0-4ac0-9899-e3eb4b4bda6d","I feel like they should just let the protesters protest as long as they stay nonviolent. "
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","fa8e96f6-ccbd-4ba1-b975-6cd8906649ff","ee7a9df1-03cb-4d96-80f6-208bcc56ae12","If they are peaceful, they should do nothing and allow students to utilize their freedom of speech. If they become violent, they have no choice but to step in."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","1d776dc0-88ab-4379-81fb-dba47ef06bdd","698683cd-e652-4dc7-a404-b5407b9df4dc","Freedom of speech is OK just as long as it’s not violent"
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","3672c55d-cad1-4751-8c6a-f0c52693aaa3","17d42c35-3b44-4e9e-a907-0b8386cdfabb","leave the students be"
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","eb6b8803-b6b7-48b3-bb57-b59bab8896ba","8a60d348-4890-4b28-9ec8-1c199da135d8","I feel they need to stop. Its a waste of time.  Student have no idea what the hell they are protesting "
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","cfc14694-8d9d-45ee-b992-838c1caba85d","9e623f34-53ce-4e86-9635-c65db62518c5","They should try to calmly communicate with the students and come up with other ways to make a difference in the issue."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","b2806272-2a09-4957-83ac-28269cba1e79","49058792-02bd-44c0-a358-e1e7773d5064","Voicing their opinions is a way they can potentially approach the issue if that is what they prefer as individuals."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","77aa3587-c775-49b3-8b25-e555cdcb1500","57fd3ccb-85d6-44ae-83b7-535640afa292","Administrators should make sure any gatherings or demonstrations remain peaceful, and do not promote hatred toward anyone. Therefore, administrators should make sure that any demonstrators are informed of the university's expectations and rules, as well as the consequences of violating those guidelines. Then administrators should follow through, responding appropriately if a demonstration begins to get out of control, however that is defined by the administration."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","e32ee25f-301b-4732-a2fd-b28fa3629a42","c419f2d0-3b70-41ff-8c79-fafc7b54bb12","University campus administrators should approach Israel/Gaza demonstrations with a focus on facilitating peaceful expression while ensuring safety and fostering respectful dialogue. They should provide educational opportunities and engage with stakeholders to promote understanding and maintain a fair and inclusive campus environment."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","600f3bb4-364f-46ac-95bb-8d2ae793afc8","011afbc3-2aa3-46a3-bbbb-96318e293f1e","They should allow them as long as they are not disturbing others but if they do then they should act to stop it immediately. "
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","d048526c-42c9-4aff-a6bc-c701a192a4fb","c4480372-eefd-4e75-b86a-acec4411a919","Unfortunately, the “peaceful” protests have largely included hate speech and even violence/destruction of property. These protesters should be arrested, prosecuted, and expelled."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","c861b5a6-9b0d-4589-a29b-289b55d434cd","91325a6f-2e06-417f-ae22-c25020dcff80","welcoming a non violent dialogue "
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","7fce59dc-aeb1-44a9-83f5-f3010584ee6c","a117004f-e4f6-4383-ad2a-c80c31ce9cbd","I think they should allow the protests and try to accommodate but do not to state their stance as I don’t think a stance should be based on what the majority believe if you dont yourself believe in that"
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","9a1a6201-cc9b-4dab-b176-b05198768417","921ab698-a63a-4862-affb-f00c7b098711","Depends on the situation. Peaceful demonstrations should be tolerated. Violence is counterproductive, limits the police in how they respond, which is bad for everyone. "
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","e1aa54c4-a34b-4d4a-9d16-36f18d84d163","8eb5f344-9838-49fb-ab99-71c4cea9a38d","I would shut them down without hesitation when they become violent."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","34964364-5296-432b-80db-c8120ea3c5d0","6e794f02-a173-4b84-9183-21b9cd5a6288","Administrators should meet with student leaders in an ongoing, open, and productive act of cooperation. Together they should come up with an action plan of impactful things they can do. Part of the action plan should include the commitment on both sides to a safe and peaceful campus. "
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","147f512b-bddd-4efd-a79a-f2ce2a7437fb","25682f74-ab03-41d4-a935-f4bdda94ddad","I think they should shut them down!"
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","1904a94a-d162-4ecb-b73d-d034cead9ea0","932be6be-0521-4275-9f5c-a3d954dafe34","they should not allow a situation that threatens  one group or another.  peaceful respectful protest only.  Society must be able to exist without turning to violence "
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","52212d8a-1ca1-4683-ac8f-2b6020e59c74","d376eacb-faaf-4eac-8a19-e47bc1778ad3","University campus administrators face a complex task when addressing demonstrations related to the Israel-Gaza conflict. The issue is highly sensitive and polarizing, and it requires a balanced approach that respects free speech while maintaining campus safety and inclusivity. Here are some key considerations and recommendations for how administrators should approach these demonstrations:

1. Uphold Free Speech and Academic Freedom
Principle: Universities are bastions of free speech and academic"
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","72b42dbe-9488-4b71-b1bc-76c2abc1dc56","c28c44fe-4cc0-4942-9208-a5d1980da0b0","Leave them alone if they are peaceful and not blocking traffic areas."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","1a565cee-5371-4188-9de0-953d693990fa","7d69a205-2605-48af-9309-aa20b2835a01","University campus administrators should approach Israel/Gaza demonstrations by fostering open dialogue, ensuring safety, protecting free speech, and applying consistent, fair policies that respect diverse viewpoints while preventing violence and disruption."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","285f544d-c081-4ffc-9c40-2d14be1c31ab","82c09df0-5c08-4ebb-82f9-18c658000f78","Hold imformation meetings to educate the students on the history of the conflict."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","118e9d8b-15a4-408f-903c-79779413b69c","249d5eee-4e67-412d-95b8-e6942a3c7a18","the should allow student to protest"
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","144e9438-6843-412e-9d8d-09e00221a413","6ec722d5-aae3-4b9f-83d2-cde74b429b07","Just keep things safe and make sure nobody destroys anything or hurts anyone or breaks any laws.  If any of that happens, get the protesters out through law enforcement."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","19003079-ca3a-44eb-8fb4-e52b6af8f188","ae8fc01b-2c39-4879-a36c-d4d41c660808","they need to let them protest and once things look like it's going sideways bring in the police and shut it down. "
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","31839878-fcc9-4c5e-9fff-ad42e9d932e2","ea9b6872-a3bf-4437-aad5-264172dfd40e","The should allow much more flexibility and free speech and coverage until things become violent and destroy property "
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","f0bdeb82-1921-42ad-868d-4fb34a799272","ddba9998-0a92-4102-a0d7-f21f5bdcd6f7","Again I think protesting is fine as long as it is safe and pecaeful."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","69a6c683-dfdd-46b6-a2fa-59f1fde01593","14e48b9c-1a5c-4526-b5a7-fb22b5e4c130","Open a space, let their voices be heard and take some actions to stop the Israel/Garza war, truly SHARE their resources. "
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","29761ba6-0d2b-4fbc-9a54-0f475327a88f","853a74f1-fb61-4c7a-a363-057913cf9405","University campus administrators should approach the issues of Israel/Gaza demonstrations with a commitment to upholding the principles of free speech, fostering a safe and inclusive campus environment and boosting constructive dialogue among students."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","22f02803-bcc8-40ca-ba95-262e3f1fbd53","20acca5e-587d-4d1f-b91d-090b5c46af70","I think they should let the students protest as long as it is not dangerous "
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","d0d8a0dc-ed6f-4a6b-ae4a-2f4f008a33e8","cbfc180b-f4aa-4727-9d9c-450d42d928e4","If the protest are non-disruptive they should be allowed to proceed according to campus rules, if not, the violators should be arrested, suspended or dealt with according to campus or local laws"
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","c78338fa-cb67-4e93-8037-0187ce7aa1ce","89336f43-00bd-46d7-9f9e-988f35807fc8","Make their stand known and support the students."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","43c672f2-8eb7-4a58-baa8-02f4e75ce0e8","8f4810c4-4897-4cf8-acf5-11c0499214d9","Universities that encourage free-thinking should not threaten students for speaking on an issue, especially if that issue is directly related to their university's actions. Administrations who bring in armed police (more than one have stationed snipers on rooftops) before any violence occurs are saying that A) they don't believe their students can speak their mind without being violent, B) they will not listen to the protestors, and C) they can only stop something by threatening violence."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","324a1ac3-a58f-4de6-8f29-e3af3fe592b2","731c2116-d652-4384-a47c-185827678983","I feel like campus's should allow a space for them to protest, by only allow it in a certain area and under certain circumstances. It should be planned and not something that just happens and then gets out of hand."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","0feaea63-0231-49a3-8c86-be785111c090","41584008-2aab-49e9-8858-a92bfbd94140","Demonstrations should be allowed by students but it appears that many non students were part of the protests.  These bad actors should have been arrested and removed from campus.  "
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","f8df5b26-d6d7-4e15-a181-62666d5567c9","9d83395a-defa-467d-bb9e-c646a1198734","The protesters are not just expressing themselves; they are also asking for action by the university administrators. And, they have a right to do so. I think safety and addressing student concerns are not mutually exclusive considerations. The administration has a duty to address both concerns simultaneously and effectively. If they cannot, the leaders must resign in favor of those who can."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","10506ff1-fab5-4d25-b978-43e06fa9469f","4c5cedbf-62ee-4e1e-bd6b-711c642007b2","I think that a formal arena of expression is called for.  Allow BOTH sides to share their views without disrupting other students or forcing them to become part of it.  "
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","831396b4-53c8-49f5-91ad-9accc2f1f118","99139537-bac9-46fb-bbd5-f29edf0fdc26","Creating zones for people who can agree to protest peacefully and engage in civil discourse is a good way to let academic freedom continue.   Listen to both sides is important as is. Validating the arguments on both sides."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","17c15c6e-984b-45d4-aa10-0c99be35d500","c7778c05-07d1-48e4-a178-223b09b43d8f","I think they should let them as long as its not violent "
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","7b3c24ce-7d32-424a-8551-2f492b065897","05550264-f7f4-4e54-91bc-e96fb37edbb3","They should allow protests as long as they remain peaceful

"
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","b029b586-231a-4475-9411-65cd59279747","f6061aeb-cbe5-4c12-9131-74cacdfacf2c","If they are peaceful and not aggressive, let them happen. "
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","7289c7bc-48fb-47e7-86d5-a0b3b70db18c","719fd7c2-8d77-424a-9244-b3cc7077cedb","Allow students to make their opinions heard often, and loudly, as long as they remain peaceful."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","48799f5f-d32b-4444-8f8a-4437058333b5","e98d7614-99e7-43aa-8aea-93271adfb888","The same way as any other protest. I don't know what's typically done since I've been out of school for a long, long time. but there's no reason to use force against any peaceful protestors. "
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","3c28c506-c101-4a43-abbf-16ba2323c79c","c63dd36b-decd-48b0-8b3d-f68947b77574","I think they should approach demonstrations as being acceptable as long as they do not become harmful or dangerous to others."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","21ad03f3-5e99-4bfd-9696-7a6bd2df425d","89bd497a-9015-457d-86dd-ee1a52bd9fb5","I think they should proceed with caution "
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","33d574d4-9f28-46e8-b9d3-f797f35ebb2f","28273d08-3631-450b-8f6a-f2d734c35aa2","They should stop protests, have uncooperative protestors arrested, and get back to the classroom "
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","7833298c-784a-47a7-9e7f-0db3810bfc2f","4dc94c16-cf44-410c-961b-5cd25f65e760","I think they should stick to their rules and regulations on student protest. I'm not quite sure what they are, but I assume there are limitations on gatherings. I think just peaceful protesting that's not destructive to the rest of the environment should not be dealt with harshly. They should only be dealt with when things get out of hand and interrupt Life around"
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","3c2e0657-1564-47bb-94fb-6d87657e16d6","2e0444be-8b0c-47d6-8ed9-9487ecb4774e","Not get involved. Expel students "
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","7cda46a2-067e-43d8-a6f0-6771643f0d3a","33a61aa6-52d1-440f-9ca4-a7646d85afda","they should go about it in a respectful and understanding manner, any sort of violence however shouldent be tolerated."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","9f1b422a-0cb0-49ab-b0f6-1ddb5dff5f32","026bb321-17c3-4fce-834d-d13abc21326c","University campus administrators should not allow students to demonstrate in favor of Hamas or any other terrorist organization."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","99e98db2-bb4e-4d41-993d-6c4b555e4697","31e89e03-b5b7-4fbf-bf95-1a2d09b5680d","Everything should be handled peacefully."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","1477df75-07df-4c6f-85af-1267ec0d3d75","b289023d-6265-4523-8b7d-a0e89a9d2bf8","I think the minute the demonstrations get out of hand, the students should be expelled."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","b395d2e2-a74d-4a44-bc9c-e821ee27dca9","81851bc7-64e6-4e7b-a626-0e3045fff9ed","Whatever way is peaceful mostly."
"ce833166-ea80-46c9-97ff-de3660c3f50e","What are your thoughts on the way university campus administrators should approach the issue of Israel/Gaza demonstrations?","04ffe2e9-bc5f-4356-87ed-d77e580038d7","c0c029fc-0a01-46cf-9b6d-d40c04e58add","Been more understanding of student feeling, and given them time to reflect on their experiences. "
