"Name","US foreign relations"
"Title","US involvement in other countries' armed conflicts"
"Date","June 25, 2024 at 03:56 PM (GMT)"
"Duration","02:10:51"
"Participants","323"
"Participant Limit","350"
"Total Screener Polls","3"
"Total Conversation Questions","6"


"Question ID","Question Type","Question","Responses","All(323)","O1: Republican (100)","O1: Democrat (114)","O1: Other/Independent (109)","O2: 18-24 (38)","O2: 25-34 (55)","O2: 35-44 (53)","O2: 45-54 (50)","O2: 55-64 (81)","O2: 65+ (46)","O3: Suburban (170)","O3: Urban (89)","O3: Rural (64)","young republicans (<35) (22)","older republicans (>35) (78)","young democrats (32)","older democrats (82)","young independents (39)","older independents (70)"
"69f52433-b700-49de-8ef8-a1448d82e070","Poll Single Select","What political party do you most identify with?","Republican","31.0%","100.0%","0.0%","0.0%","18.4%","27.3%","30.2%","28.0%","38.3%","37.0%","29.4%","24.7%","43.8%","100.0%","100.0%","0.0%","0.0%","0.0%","0.0%"
"69f52433-b700-49de-8ef8-a1448d82e070","Poll Single Select","What political party do you most identify with?","Democrat","35.3%","0.0%","100.0%","0.0%","39.5%","30.9%","34.0%","34.0%","37.0%","37.0%","38.8%","39.3%","20.3%","0.0%","0.0%","100.0%","100.0%","0.0%","0.0%"
"69f52433-b700-49de-8ef8-a1448d82e070","Poll Single Select","What political party do you most identify with?","Other/Independent","33.7%","0.0%","0.0%","100.0%","42.1%","41.8%","35.8%","38.0%","24.7%","26.1%","31.8%","36.0%","35.9%","0.0%","0.0%","0.0%","0.0%","100.0%","100.0%"

"Question ID","Question Type","Question","Responses","All(323)","O1: Republican (100)","O1: Democrat (114)","O1: Other/Independent (109)","O2: 18-24 (38)","O2: 25-34 (55)","O2: 35-44 (53)","O2: 45-54 (50)","O2: 55-64 (81)","O2: 65+ (46)","O3: Suburban (170)","O3: Urban (89)","O3: Rural (64)","young republicans (<35) (22)","older republicans (>35) (78)","young democrats (32)","older democrats (82)","young independents (39)","older independents (70)"
"cd4b4729-df1c-4b8a-8a1d-b140a1f7ef95","Poll Single Select","What is your age?","18-24","11.8%","7.0%","13.2%","14.7%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","11.2%","13.5%","10.9%","31.8%","0.0%","46.9%","0.0%","41.0%","0.0%"
"cd4b4729-df1c-4b8a-8a1d-b140a1f7ef95","Poll Single Select","What is your age?","25-34","17.0%","15.0%","14.9%","21.1%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","12.4%","24.7%","18.8%","68.2%","0.0%","53.1%","0.0%","59.0%","0.0%"
"cd4b4729-df1c-4b8a-8a1d-b140a1f7ef95","Poll Single Select","What is your age?","35-44","16.4%","16.0%","15.8%","17.4%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","17.1%","12.4%","20.3%","0.0%","20.5%","0.0%","22.0%","0.0%","27.1%"
"cd4b4729-df1c-4b8a-8a1d-b140a1f7ef95","Poll Single Select","What is your age?","45-54","15.5%","14.0%","14.9%","17.4%","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","15.9%","18.0%","10.9%","0.0%","17.9%","0.0%","20.7%","0.0%","27.1%"
"cd4b4729-df1c-4b8a-8a1d-b140a1f7ef95","Poll Single Select","What is your age?","55-64","25.1%","31.0%","26.3%","18.3%","0.0%","0.0%","0.0%","0.0%","100.0%","0.0%","27.6%","20.2%","25.0%","0.0%","39.7%","0.0%","36.6%","0.0%","28.6%"
"cd4b4729-df1c-4b8a-8a1d-b140a1f7ef95","Poll Single Select","What is your age?","65+","14.2%","17.0%","14.9%","11.0%","0.0%","0.0%","0.0%","0.0%","0.0%","100.0%","15.9%","11.2%","14.1%","0.0%","21.8%","0.0%","20.7%","0.0%","17.1%"

"Question ID","Question Type","Question","Responses","All(323)","O1: Republican (100)","O1: Democrat (114)","O1: Other/Independent (109)","O2: 18-24 (38)","O2: 25-34 (55)","O2: 35-44 (53)","O2: 45-54 (50)","O2: 55-64 (81)","O2: 65+ (46)","O3: Suburban (170)","O3: Urban (89)","O3: Rural (64)","young republicans (<35) (22)","older republicans (>35) (78)","young democrats (32)","older democrats (82)","young independents (39)","older independents (70)"
"d3824d52-41f0-49eb-8458-3361ecb387d1","Poll Single Select","What best describes the region you live in?","Suburban","52.6%","50.0%","57.9%","49.5%","50.0%","38.2%","54.7%","54.0%","58.0%","58.7%","100.0%","0.0%","0.0%","45.5%","51.3%","56.3%","58.5%","30.8%","60.0%"
"d3824d52-41f0-49eb-8458-3361ecb387d1","Poll Single Select","What best describes the region you live in?","Urban","27.6%","22.0%","30.7%","29.4%","31.6%","40.0%","20.8%","32.0%","22.2%","21.7%","0.0%","100.0%","0.0%","27.3%","20.5%","31.3%","30.5%","46.2%","20.0%"
"d3824d52-41f0-49eb-8458-3361ecb387d1","Poll Single Select","What best describes the region you live in?","Rural","19.8%","28.0%","11.4%","21.1%","18.4%","21.8%","24.5%","14.0%","19.8%","19.6%","0.0%","0.0%","100.0%","27.3%","28.2%","12.5%","11.0%","23.1%","20.0%"

"Question ID","Question Type","Question","Responses","All(323)","O1: Republican (100)","O1: Democrat (114)","O1: Other/Independent (109)","O2: 18-24 (38)","O2: 25-34 (55)","O2: 35-44 (53)","O2: 45-54 (50)","O2: 55-64 (81)","O2: 65+ (46)","O3: Suburban (170)","O3: Urban (89)","O3: Rural (64)","young republicans (<35) (22)","older republicans (>35) (78)","young democrats (32)","older democrats (82)","young independents (39)","older independents (70)"
"4e5e8a22-3cdb-4cba-a1fd-300b90088dff","Poll Single Select","Do you believe that defending human rights globally should be a goal of American policy?","Yes","69.7%","57.0%","86.8%","63.3%","78.9%","60.0%","81.1%","76.0%","64.2%","63.0%","72.4%","75.3%","54.7%","63.6%","55.1%","75.0%","91.5%","64.1%","62.9%"
"4e5e8a22-3cdb-4cba-a1fd-300b90088dff","Poll Single Select","Do you believe that defending human rights globally should be a goal of American policy?","No","23.2%","34.0%","10.5%","26.6%","21.1%","32.7%","15.1%","14.0%","28.4%","23.9%","18.2%","22.5%","37.5%","31.8%","34.6%","18.8%","7.3%","33.3%","22.9%"
"4e5e8a22-3cdb-4cba-a1fd-300b90088dff","Poll Single Select","Do you believe that defending human rights globally should be a goal of American policy?","Don't know","7.1%","9.0%","2.6%","10.1%","0.0%","7.3%","3.8%","10.0%","7.4%","13.0%","9.4%","2.2%","7.8%","4.5%","10.3%","6.3%","1.2%","2.6%","14.3%"

"Question ID","Question Type","Question","Star","Responses","Sentiment","All(310)","O1: Republican (96)","O1: Democrat (109)","O1: Other/Independent (105)","O2: 18-24 (38)","O2: 25-34 (54)","O2: 35-44 (50)","O2: 45-54 (49)","O2: 55-64 (78)","O2: 65+ (41)","O3: Suburban (163)","O3: Urban (87)","O3: Rural (60)","young republicans (<35) (22)","older republicans (>35) (74)","young democrats (32)","older democrats (77)","young independents (38)","older independents (67)","Submitted By","Sample ID","Participant ID"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I haven’t ","Neutral","O1: Other/Independent, O2: 45-54, O3: Urban, older independents","","17c54c1f-c259-4d27-bdf4-05666cc6c22f"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I support the US sending humanitarian aide to Pakistan.","Neutral","O1: Democrat, O2: 55-64, O3: Suburban, older democrats","","840c4771-e5f0-40cd-906e-a0664389f2ea"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","After we have our own citizens and veterans actually taken care of, etc. And when it's not a cover-up for paying money to other governments for whatever reason. Too much is hidden. ","Neutral","O1: Republican, O2: 55-64, O3: Rural, older republicans (>35)","","31a18c9d-b223-41ac-ba2e-ea6d9623ca02"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","My most vivid memory is the Vietnam war. That was a pointless war and we should not have been involved.","Neutral","O1: Democrat, O2: 65+, O3: Suburban, older democrats","","13f90368-9408-4512-8620-5e3d4637aae0"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I supported this of the US when helping Ukraine","Neutral","O1: Democrat, O2: 25-34, O3: Suburban, young democrats","","818d2aa5-96d0-4f38-b403-cea90f6cc193"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Ukraine.","Neutral","O1: Democrat, O2: 55-64, O3: Suburban, older democrats","","48db03e5-6a66-4100-b82f-789f9ec21366"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","When we were attacked on 9/11","Neutral","O1: Republican, O2: 35-44, O3: Suburban, older republicans (>35)","","5ef42ec1-b5bd-4016-9701-f0a7c618ceb2"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I haven't really. I think most of the stuff we get involved in isn't something we should be involved in.","Neutral","O1: Republican, O2: 35-44, O3: Rural, older republicans (>35)","","8a2d5ede-f1ab-4bf9-b430-4d9e18c5ab92"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I don’t know of any","Neutral","O1: Democrat, O2: 25-34, O3: Rural, young democrats","","ef65d477-5d71-429f-a9ee-a6e1a57c364a"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Iraq. When saddam Hussein attacked Kuwait","Neutral","O1: Republican, O2: 45-54, O3: Suburban, older republicans (>35)","","42cdeb48-4495-45b1-bfa5-c5fe4d6051e6"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","World War 2","Neutral","O1: Other/Independent, O2: 65+, O3: Suburban, older independents","","19d12f8a-bd94-4ea6-a1f9-eb0b08726e4c"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I supported the U.S. getting involved in providing humanitarian aid during the Syrian refugee crisis.","Neutral","O1: Other/Independent, O2: 55-64, O3: Suburban, older independents","","c1e1bf65-a5f9-447c-9d6a-9559188b8f73"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","When Russia started bombing Ukraine and raping and killing innocent people who cannot defend themselves.","Negative","O1: Democrat, O2: 25-34, O3: Suburban, young democrats","","4319bd7c-5fc3-4b5d-94d7-a5da83e13090"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","When I've seen innocent people being killed for no fault of their own like the Iraq war","Negative","O1: Republican, O2: 35-44, O3: Suburban, older republicans (>35)","","ef7bc17a-a40d-44af-9779-f754a92fd5d8"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I totally get that Ukraine is a huge expense when the US and other countries send aid, but I do support standing up to Russia thinking they can do whatever they want.","Negative","O1: Democrat, O2: 25-34, O3: Suburban, young democrats","","ad18c83f-75b8-40fb-92fb-7241ea33638b"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Central America in the early 90s. Korean War","Neutral","O1: Republican, O2: 25-34, O3: Suburban, young republicans (<35)","","9d2de2cf-b343-49aa-b0d6-4928cb60f217"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","The israel-palestine conflict.","Neutral","O1: Democrat, O2: 25-34, O3: Urban, young democrats","","acccd161-44d8-4348-a405-23d1db6e7524"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","There really has not been a time at least with respect to war, that I am always against.  However, I do support humanitarian aid to other countries and supporting human rights through diplomatic intervention.  Also for victims of natural disasters, etc.","Neutral","O1: Democrat, O2: 65+, O3: Rural, older democrats","","09e5b3a2-2583-4291-8d80-c1128c0e5f04"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Rwanda! But we didn't!","Neutral","O1: Other/Independent, O2: 45-54, O3: Rural, older independents","","9d3541bb-860e-4e17-b5ca-742a4d004cb4"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I agree with the US offers of assurances to Israel if a full blown war with Hexbollah happens.  ","Neutral","O1: Republican, O2: 55-64, O3: Suburban, older republicans (>35)","","c1d1f763-4664-4fc6-93c9-ffc66484759a"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Iraq","Neutral","O1: Democrat, O2: 65+, O3: Suburban, older democrats","","3e89fbe6-87da-4267-8232-10ce5051fa51"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","When we helped other countries who have been wrecked by natural disasters","Neutral","O1: Other/Independent, O2: 35-44, O3: Suburban, older independents","","af95d5fd-6018-4c6c-82e7-a834f664960e"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Korea in 1950.  Kosovo in the mid 1990s.  We should have got involved in Rwanda in 1994, but we didn't.","Neutral","O1: Other/Independent, O2: 45-54, O3: Suburban, older independents","","b59d1961-9d43-4b88-9a37-393c0a208f30"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","In the war with Ukraine","Neutral","O1: Democrat, O2: 65+, O3: Suburban, older democrats","","180ebea6-e555-46a6-8ac3-842b2d00d26b"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","When there is natural disasters, when there is a general interest that the USA has in the region.","Neutral","O1: Democrat, O2: 45-54, O3: Suburban, older democrats","","0f08500c-385e-4639-8647-dafd362815d7"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","when its close to home","Neutral","O1: Republican, O2: 65+, O3: Suburban, older republicans (>35)","","69d7332e-6971-4b06-bd00-5b6c15a54155"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","none

","Neutral","O1: Other/Independent, O2: 25-34, O3: Urban, young independents","","26abb1ec-7a13-48bd-9c57-1b73c1676bb3"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","When they are doing humanitarian aid with NATO.","Neutral","O1: Republican, O2: 45-54, O3: Rural, older republicans (>35)","","61441f40-8623-4e17-98d2-6a0f9cccb0d5"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Since birth","Neutral","O1: Republican, O2: 45-54, O3: Urban, older republicans (>35)","","f601b5d5-0278-4e58-a8ed-e635d0ef64a8"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","A lot ","Neutral","O1: Democrat, O2: 45-54, O3: Rural, older democrats","","02149aba-8423-4df4-bbe3-6af058ba9006"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I support the US getting involved in helping countries protect their autonomy - Taiwan/Ukraine as modern examples and most of Europe during WWI/WWII","Positive","O1: Other/Independent, O2: 35-44, O3: Urban, older independents","","db5f7e77-cffc-448a-a94a-cf6bbaccf921"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I would support the US protecting the innocent lives being slaughtered as we speak by Israel. I do not support the US support being given to those committing genocide.","Negative","O1: Other/Independent, O2: 55-64, O3: Suburban, older independents","","6a4c2c1c-58d0-40cf-943f-105844ac9112"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I think our support of Ukraine is needed and I think the support we have given them is the reason they are still a country. ","Neutral","O1: Democrat, O2: 55-64, O3: Suburban, older democrats","","362a661c-f65f-4bb6-8058-858a075321ef"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I have not had the time to support US getting involved in another country.","Neutral","O1: Republican, O2: 35-44, O3: Urban, older republicans (>35)","","fda3cb4b-83b9-4e1b-ac35-b52f9d615295"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","If people are fleeing other countries for their safety and a better life, we should offer help.","Neutral","O1: Other/Independent, O2: 55-64, O3: Suburban, older independents","","6879d900-5418-4612-a5bd-fdd6dafe0d03"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","After 911.","Neutral","O1: Other/Independent, O2: 65+, O3: Suburban, older independents","","fc384a2f-843f-4dfa-b7d4-05536a9051a0"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","when the need for humanitarian acts are  essential","Neutral","O1: Republican, O2: 25-34, O3: Urban, young republicans (<35)","","f5621f39-60cf-4289-b2d9-ee82323c7d2b"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","In the Ukraine because Putin won't stop with one country","Negative","O1: Democrat, O2: 65+, O3: Suburban, older democrats","","1e219e76-781d-4bb4-a3fe-a7a72f8a8c09"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I have never supported it.","Negative","O1: Republican, O2: 55-64, O3: Rural, older republicans (>35)","","ada8721d-8ade-44d0-b44a-39c0cfa34909"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I have never support using military for making war","Neutral","O1: Other/Independent, O2: 65+, O3: Rural, older independents","","bd22b590-6418-4737-9a50-b5bd303e57d2"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Wars","Neutral","O1: Republican, O2: 35-44, O3: Suburban, older republicans (>35)","","15537993-db43-4f07-aab1-76369c7a2d7f"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I would say if we are helping animals then I am all in so like the Australian Wildfires","Neutral","O1: Democrat, O2: 18-24, O3: Rural, young democrats","","d6d46329-d4c5-4a21-9b27-a43cf719a480"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","Involved as in war against? Never. There's never been a war that the U.S. has been involved in that I support. ","Neutral","O1: Other/Independent, O2: 35-44, O3: Suburban, older independents","","79acc03a-10b0-406f-affe-60a818412228"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","WW2.  It needed our involvement","Neutral","O1: Republican, O2: 35-44, O3: Suburban, older republicans (>35)","","b301dc33-f461-4f9d-b479-eeba7ee3eea8"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","WWII, Ukraine","Neutral","O1: Republican, O2: 55-64, O3: Suburban, older republicans (>35)","","b5cadbe2-e6f9-4cfb-9d88-870fe5c893ba"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","moral imperative i will say ","Neutral","O1: Republican, O2: 45-54, O3: Urban, older republicans (>35)","","34306493-eaba-4212-9860-c59c7c2e4d25"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","After hamas attacked israel I believe  the usa should support israel to defeat terrorism and Iran influence ","Neutral","O1: Democrat, O2: 55-64, O3: Urban, older democrats","","40799f4f-d963-49e4-a1cb-97e7f24b2e92"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","kosovo","Neutral","O1: Democrat, O2: 45-54, O3: Urban, older democrats","","39300b0d-b3a8-460d-8785-593aa86f4d4f"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","In Desert Storm, the first Iraq war.  The brutality of the Iraqi forces and Saddam Hussein extending his dictatorship across a portion of the Middle East needed an answer and a swift, efficient campaign, if for no other reason to establish just how little this sort of conflict and destruction would be tolerated.","Neutral","O1: Republican, O2: 65+, O3: Suburban, older republicans (>35)","","8b430b25-0afe-4c99-9b1f-dd7bc2708cdd"
"3d049c09-4a14-46b2-8362-df3d5b0d8ee9","Ask Experience","When is a time that you supported the U.S. getting involved in another country?","Uncategorized","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","100%","I think when people are dying and something is going on that is clearly wrong and harmful to other people ","Negative","O1: Other/Independent, O2: 18-24, O3: Suburban, young independents","","9526b8b9-9b5b-4afb-87f1-71fd4ce761ce"
