"Name","Right to assemble"
"Title","Right to assemble"
"Date","June 25, 2024 at 03:38 PM (GMT)"
"Duration","02:32:07"
"Participants","318"
"Participant Limit","350"
"Total Screener Polls","5"
"Total Conversation Questions","6"


"Question ID","Question Type","Question","Responses","All(318)","O2: Very liberal (56)","O2: Slightly liberal (79)","O2: Moderate (75)","O2: Slightly conservative (68)","O2: Very conservative (40)","O3: Under 17 (0)","O3: 18-20 (10)","O3: 21-29 (58)","O3: 30-39 (63)","O3: 40-49 (40)","O3: 50-59 (71)","O3: Above 60 (76)","O4: Current student (76)","Left leaning (135)","Right leaning (108)","Protest Attendance (105)","Non -Protest Attendants (201)","O4: Faculty (9)","O4: Staff (18)","O4: Community member (215)","O5: Female (164)","O5: Male (153)","O5: Non-binary (1)","O5: Prefer not to disclose (0)"
"66c41e04-e479-4a43-94d1-f42d3f12da12","Poll Single Select","What is your political viewpoints?","Very liberal","17.6%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","20.0%","19.0%","15.9%","25.0%","14.1%","17.1%","17.1%","41.5%","0.0%","28.6%","11.4%","22.2%","27.8%","16.7%","17.7%","17.6%","0.0%","0.0%"
"66c41e04-e479-4a43-94d1-f42d3f12da12","Poll Single Select","What is your political viewpoints?","Slightly liberal","24.8%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","20.0%","25.9%","23.8%","37.5%","18.3%","25.0%","23.7%","58.5%","0.0%","24.8%","25.9%","11.1%","11.1%","27.0%","25.0%","24.2%","100.0%","0.0%"
"66c41e04-e479-4a43-94d1-f42d3f12da12","Poll Single Select","What is your political viewpoints?","Moderate","23.6%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","40.0%","32.8%","34.9%","10.0%","25.4%","10.5%","31.6%","0.0%","0.0%","20.0%","25.9%","33.3%","16.7%","20.9%","23.2%","24.2%","0.0%","0.0%"
"66c41e04-e479-4a43-94d1-f42d3f12da12","Poll Single Select","What is your political viewpoints?","Slightly conservative","21.4%","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","20.0%","13.8%","17.5%","15.0%","31.0%","25.0%","17.1%","0.0%","63.0%","17.1%","23.9%","22.2%","27.8%","22.3%","21.3%","21.6%","0.0%","0.0%"
"66c41e04-e479-4a43-94d1-f42d3f12da12","Poll Single Select","What is your political viewpoints?","Very conservative","12.6%","0.0%","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","8.6%","7.9%","12.5%","11.3%","22.4%","10.5%","0.0%","37.0%","9.5%","12.9%","11.1%","16.7%","13.0%","12.8%","12.4%","0.0%","0.0%"

"Question ID","Question Type","Question","Responses","All(318)","O2: Very liberal (56)","O2: Slightly liberal (79)","O2: Moderate (75)","O2: Slightly conservative (68)","O2: Very conservative (40)","O3: Under 17 (0)","O3: 18-20 (10)","O3: 21-29 (58)","O3: 30-39 (63)","O3: 40-49 (40)","O3: 50-59 (71)","O3: Above 60 (76)","O4: Current student (76)","Left leaning (135)","Right leaning (108)","Protest Attendance (105)","Non -Protest Attendants (201)","O4: Faculty (9)","O4: Staff (18)","O4: Community member (215)","O5: Female (164)","O5: Male (153)","O5: Non-binary (1)","O5: Prefer not to disclose (0)"
"8827c943-aaed-4089-9711-c5579b2c1ccc","Poll Single Select","Which category includes your age?","Under 17","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%"
"8827c943-aaed-4089-9711-c5579b2c1ccc","Poll Single Select","Which category includes your age?","18-20","3.1%","3.6%","2.5%","5.3%","2.9%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","10.5%","3.0%","1.9%","1.9%","4.0%","0.0%","0.0%","0.9%","3.7%","2.6%","0.0%","0.0%"
"8827c943-aaed-4089-9711-c5579b2c1ccc","Poll Single Select","Which category includes your age?","21-29","18.2%","19.6%","19.0%","25.3%","11.8%","12.5%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","38.2%","19.3%","12.0%","18.1%","18.4%","22.2%","11.1%","11.6%","18.3%","18.3%","0.0%","0.0%"
"8827c943-aaed-4089-9711-c5579b2c1ccc","Poll Single Select","Which category includes your age?","30-39","19.8%","17.9%","19.0%","29.3%","16.2%","12.5%","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","18.4%","18.5%","14.8%","21.0%","20.4%","33.3%","27.8%","19.1%","18.3%","20.9%","100.0%","0.0%"
"8827c943-aaed-4089-9711-c5579b2c1ccc","Poll Single Select","Which category includes your age?","40-49","12.6%","17.9%","19.0%","5.3%","8.8%","12.5%","0.0%","0.0%","0.0%","0.0%","100.0%","0.0%","0.0%","10.5%","18.5%","10.2%","14.3%","11.9%","0.0%","11.1%","14.0%","12.2%","13.1%","0.0%","0.0%"
"8827c943-aaed-4089-9711-c5579b2c1ccc","Poll Single Select","Which category includes your age?","50-59","22.3%","17.9%","16.5%","24.0%","32.4%","20.0%","0.0%","0.0%","0.0%","0.0%","0.0%","100.0%","0.0%","14.5%","17.0%","27.8%","19.0%","23.4%","22.2%","33.3%","24.2%","25.0%","19.6%","0.0%","0.0%"
"8827c943-aaed-4089-9711-c5579b2c1ccc","Poll Single Select","Which category includes your age?","Above 60","23.9%","23.2%","24.1%","10.7%","27.9%","42.5%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","100.0%","7.9%","23.7%","33.3%","25.7%","21.9%","22.2%","16.7%","30.2%","22.6%","25.5%","0.0%","0.0%"

"Question ID","Question Type","Question","Responses","All(318)","O2: Very liberal (56)","O2: Slightly liberal (79)","O2: Moderate (75)","O2: Slightly conservative (68)","O2: Very conservative (40)","O3: Under 17 (0)","O3: 18-20 (10)","O3: 21-29 (58)","O3: 30-39 (63)","O3: 40-49 (40)","O3: 50-59 (71)","O3: Above 60 (76)","O4: Current student (76)","Left leaning (135)","Right leaning (108)","Protest Attendance (105)","Non -Protest Attendants (201)","O4: Faculty (9)","O4: Staff (18)","O4: Community member (215)","O5: Female (164)","O5: Male (153)","O5: Non-binary (1)","O5: Prefer not to disclose (0)"
"db908d97-829a-446f-b26c-7779f4cd6c47","Poll Single Select","What is your engagement or relationship (current or past) to a college or university?","Current student","23.9%","23.2%","22.8%","32.0%","19.1%","20.0%","0.0%","80.0%","50.0%","22.2%","20.0%","15.5%","7.9%","100.0%","23.0%","19.4%","27.6%","22.9%","0.0%","0.0%","0.0%","23.2%","24.8%","0.0%","0.0%"
"db908d97-829a-446f-b26c-7779f4cd6c47","Poll Single Select","What is your engagement or relationship (current or past) to a college or university?","Faculty","2.8%","3.6%","1.3%","4.0%","2.9%","2.5%","0.0%","0.0%","3.4%","4.8%","0.0%","2.8%","2.6%","0.0%","2.2%","2.8%","5.7%","1.5%","100.0%","0.0%","0.0%","1.2%","4.6%","0.0%","0.0%"
"db908d97-829a-446f-b26c-7779f4cd6c47","Poll Single Select","What is your engagement or relationship (current or past) to a college or university?","Staff","5.7%","8.9%","2.5%","4.0%","7.4%","7.5%","0.0%","0.0%","3.4%","7.9%","5.0%","8.5%","3.9%","0.0%","5.2%","7.4%","7.6%","4.5%","0.0%","100.0%","0.0%","9.1%","2.0%","0.0%","0.0%"
"db908d97-829a-446f-b26c-7779f4cd6c47","Poll Single Select","What is your engagement or relationship (current or past) to a college or university?","Community member","67.6%","64.3%","73.4%","60.0%","70.6%","70.0%","0.0%","20.0%","43.1%","65.1%","75.0%","73.2%","85.5%","0.0%","69.6%","70.4%","59.0%","71.1%","0.0%","0.0%","100.0%","66.5%","68.6%","100.0%","0.0%"

"Question ID","Question Type","Question","Responses","All(318)","O2: Very liberal (56)","O2: Slightly liberal (79)","O2: Moderate (75)","O2: Slightly conservative (68)","O2: Very conservative (40)","O3: Under 17 (0)","O3: 18-20 (10)","O3: 21-29 (58)","O3: 30-39 (63)","O3: 40-49 (40)","O3: 50-59 (71)","O3: Above 60 (76)","O4: Current student (76)","Left leaning (135)","Right leaning (108)","Protest Attendance (105)","Non -Protest Attendants (201)","O4: Faculty (9)","O4: Staff (18)","O4: Community member (215)","O5: Female (164)","O5: Male (153)","O5: Non-binary (1)","O5: Prefer not to disclose (0)"
"b5b1afe5-7b49-4e39-8f52-cbf00d7b9033","Poll Single Select","What is your gender identity?","Female","51.6%","51.8%","51.9%","50.7%","51.5%","52.5%","0.0%","60.0%","51.7%","47.6%","50.0%","57.7%","48.7%","50.0%","51.9%","51.9%","44.8%","55.7%","22.2%","83.3%","50.7%","100.0%","0.0%","0.0%","0.0%"
"b5b1afe5-7b49-4e39-8f52-cbf00d7b9033","Poll Single Select","What is your gender identity?","Male","48.1%","48.2%","46.8%","49.3%","48.5%","47.5%","0.0%","40.0%","48.3%","50.8%","50.0%","42.3%","51.3%","50.0%","47.4%","48.1%","54.3%","44.3%","77.8%","16.7%","48.8%","0.0%","100.0%","0.0%","0.0%"
"b5b1afe5-7b49-4e39-8f52-cbf00d7b9033","Poll Single Select","What is your gender identity?","Non-binary","0.3%","0.0%","1.3%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","1.6%","0.0%","0.0%","0.0%","0.0%","0.7%","0.0%","1.0%","0.0%","0.0%","0.0%","0.5%","0.0%","0.0%","100.0%","0.0%"
"b5b1afe5-7b49-4e39-8f52-cbf00d7b9033","Poll Single Select","What is your gender identity?","Prefer not to disclose","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%"

"Question ID","Question Type","Question","Responses","All(318)","O2: Very liberal (56)","O2: Slightly liberal (79)","O2: Moderate (75)","O2: Slightly conservative (68)","O2: Very conservative (40)","O3: Under 17 (0)","O3: 18-20 (10)","O3: 21-29 (58)","O3: 30-39 (63)","O3: 40-49 (40)","O3: 50-59 (71)","O3: Above 60 (76)","O4: Current student (76)","Left leaning (135)","Right leaning (108)","Protest Attendance (105)","Non -Protest Attendants (201)","O4: Faculty (9)","O4: Staff (18)","O4: Community member (215)","O5: Female (164)","O5: Male (153)","O5: Non-binary (1)","O5: Prefer not to disclose (0)"
"5627aba0-8501-4cdc-9501-f347749cf04c","Poll Multi Select","How would you describe your ethnicity?","White","72.6%","67.9%","72.2%","73.3%","77.9%","70.0%","0.0%","60.0%","63.8%","71.4%","65.0%","71.8%","86.8%","61.8%","70.4%","75.0%","62.9%","77.6%","44.4%","72.2%","77.7%","73.8%","71.2%","100.0%","0.0%"
"5627aba0-8501-4cdc-9501-f347749cf04c","Poll Multi Select","How would you describe your ethnicity?","Black or African American","22.3%","25.0%","22.8%","24.0%","16.2%","25.0%","0.0%","30.0%","29.3%","23.8%","25.0%","23.9%","11.8%","31.6%","23.7%","19.4%","33.3%","16.4%","55.6%","27.8%","17.2%","23.2%","21.6%","0.0%","0.0%"
"5627aba0-8501-4cdc-9501-f347749cf04c","Poll Multi Select","How would you describe your ethnicity?","American Indian or Alaskan native","0.9%","0.0%","1.3%","2.7%","0.0%","0.0%","0.0%","0.0%","0.0%","3.2%","0.0%","0.0%","1.3%","0.0%","0.7%","0.0%","0.0%","1.5%","0.0%","0.0%","1.4%","0.0%","2.0%","0.0%","0.0%"
"5627aba0-8501-4cdc-9501-f347749cf04c","Poll Multi Select","How would you describe your ethnicity?","Asian","4.4%","3.6%","5.1%","4.0%","5.9%","2.5%","0.0%","20.0%","8.6%","1.6%","5.0%","4.2%","1.3%","7.9%","4.4%","4.6%","3.8%","5.0%","0.0%","5.6%","3.3%","3.7%","5.2%","0.0%","0.0%"
"5627aba0-8501-4cdc-9501-f347749cf04c","Poll Multi Select","How would you describe your ethnicity?","Native Hawaiian or Pacific Islander","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%"
"5627aba0-8501-4cdc-9501-f347749cf04c","Poll Multi Select","How would you describe your ethnicity?","Latinx","5.0%","7.1%","3.8%","6.7%","5.9%","0.0%","0.0%","10.0%","6.9%","4.8%","7.5%","5.6%","1.3%","9.2%","5.2%","3.7%","5.7%","5.0%","0.0%","5.6%","3.7%","4.9%","5.2%","0.0%","0.0%"
"5627aba0-8501-4cdc-9501-f347749cf04c","Poll Multi Select","How would you describe your ethnicity?","From multiple races","2.2%","3.6%","2.5%","1.3%","1.5%","2.5%","0.0%","10.0%","3.4%","3.2%","5.0%","0.0%","0.0%","3.9%","3.0%","1.9%","1.0%","3.0%","0.0%","0.0%","1.9%","2.4%","2.0%","0.0%","0.0%"

"Question ID","Question Type","Question","Star","Responses","Sentiment","All(307)","O2: Very liberal (53)","O2: Slightly liberal (78)","O2: Moderate (74)","O2: Slightly conservative (66)","O2: Very conservative (36)","O3: Under 17 (0)","O3: 18-20 (10)","O3: 21-29 (57)","O3: 30-39 (63)","O3: 40-49 (39)","O3: 50-59 (67)","O3: Above 60 (71)","O4: Current student (75)","Left leaning (131)","Right leaning (102)","Protest Attendance (105)","Non -Protest Attendants (201)","O4: Faculty (9)","O4: Staff (17)","O4: Community member (206)","O5: Female (159)","O5: Male (147)","O5: Non-binary (1)","O5: Prefer not to disclose (0)","Submitted By","Sample ID","Participant ID"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","arrests","Negative","68%","34%","69%","68%","83%","91%"," - ","50%","65%","66%","74%","71%","69%","69%","55%","86%","60%","73%","75%","75%","67%","68%","69%","0%"," - ","Non -Protest Attendants, O2: Slightly conservative, O3: Above 60, O4: Community member, O5: Female, Right leaning","","350b156a-6261-4326-a564-c87ce79d43ee"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","Increased police presence, arrests and long prison sentences for offenders, blockades, tear gas, shooting violent offenders,  and allowing motorists to defend their right to freely move if blocked or threatened by any means possible should help to decrease the trend we've seen of inappropriate protests. ","Neutral","68%","42%","65%","71%","82%","86%"," - ","70%","60%","63%","64%","77%","73%","66%","56%","83%","62%","72%","75%","69%","69%","68%","68%","100%"," - ","O2: Slightly conservative, O3: 40-49, O4: Community member, O5: Female, Protest Attendance, Right leaning","","9e88b4ba-2f33-45c3-9d96-9a0af1786a17"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","Stricter sentences if you get arrested for it","Neutral","68%","45%","62%","72%","83%","80%"," - ","60%","65%","61%","59%","77%","73%","70%","55%","82%","59%","73%","75%","75%","66%","64%","72%","0%"," - ","Non -Protest Attendants, O2: Slightly conservative, O3: 21-29, O4: Community member, O5: Female, Right leaning","","841a2ea2-93c9-4bf2-83d3-4ba7c2c746ae"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","Protests spewing hate speech or having violence must be shut down and not allowed to continue. Laws must be upheld. People need to know that this type of protesting will not be tolerated.","Negative","68%","51%","65%","68%","78%","80%"," - ","80%","65%","69%","62%","68%","70%","74%","60%","79%","64%","70%","88%","69%","65%","71%","65%","100%"," - ","Left leaning, O2: Slightly liberal, O3: 40-49, O4: Community member, O5: Female, Protest Attendance","","5710681a-9da4-4831-a68d-423d035d371c"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","Checking for weapons or other potentially violent or disruptive contraband.","Neutral","68%","64%","71%","68%","69%","66%"," - ","80%","62%","60%","64%","71%","77%","66%","68%","68%","71%","66%","100%","63%","68%","66%","70%","100%"," - ","O2: Moderate, O3: 18-20, O4: Current student, O5: Female, Protest Attendance","","59aa18c6-9a58-426c-b4ad-50f9f8d59f0d"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","Have laws limiting areas where protest can take place (with in reason).","Neutral","68%","47%","63%","72%","78%","83%"," - ","80%","65%","65%","62%","74%","69%","70%","56%","80%","63%","70%","75%","69%","67%","68%","68%","100%"," - ","Left leaning, Non -Protest Attendants, O2: Slightly liberal, O3: 40-49, O4: Current student, O5: Male","","3ff47f9a-6780-44a7-a80a-35de689980dc"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","Aside from police presence and metal detectors, I think that protests should only be allowed in certain places. To protect neighborhoods and especially children.","Neutral","68%","51%","64%","68%","82%","77%"," - ","70%","60%","65%","72%","70%","73%","68%","59%","80%","63%","71%","88%","63%","68%","73%","63%","100%"," - ","Non -Protest Attendants, O2: Very conservative, O3: 40-49, O4: Community member, O5: Female, Right leaning","","6532a6b7-5331-40a4-af14-851da3d6cdad"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","security or police officers","Neutral","68%","32%","68%","69%","83%","89%"," - ","60%","64%","65%","72%","73%","68%","70%","53%","85%","62%","71%","75%","69%","66%","68%","67%","100%"," - ","Non -Protest Attendants, O2: Very conservative, O3: Above 60, O4: Staff, O5: Female, Right leaning","","4255e08f-052a-44c9-af53-3666bf0c84da"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","Open communication between organizers and officials ","Neutral","68%","47%","63%","72%","77%","83%"," - ","80%","58%","68%","64%","71%","72%","68%","56%","79%","63%","70%","75%","63%","68%","68%","67%","100%"," - ","Left leaning, Non -Protest Attendants, O2: Very liberal, O3: Above 60, O4: Community member, O5: Female","","e6940436-1187-4a7f-9125-e4293111bcf6"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","Police and k9 presence does possibly help. Check for weapons before entering protest area. ","Neutral","68%","49%","64%","69%","80%","77%"," - ","60%","62%","60%","72%","71%","75%","66%","58%","79%","63%","70%","75%","56%","69%","71%","64%","100%"," - ","Left leaning, Non -Protest Attendants, O2: Slightly liberal, O3: 50-59, O4: Community member, O5: Female","","b2422cdb-1110-41ab-87b3-72aae08500df"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","Quickly arrest or remove the leaders.  Require proper permits the explain what how the protest is to proceed.  Stopping the event if the plan is not followed.  Require counter-protesters to follow similar rules.","Neutral","68%","40%","65%","72%","78%","86%"," - ","70%","67%","63%","67%","70%","70%","64%","55%","81%","62%","71%","75%","69%","69%","69%","66%","100%"," - ","Non -Protest Attendants, O2: Slightly conservative, O3: Above 60, O4: Community member, O5: Male, Right leaning","","ee966c0b-471c-4123-b9b8-3db57c214ae6"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","Create a place for the protest that is open and safe environment to start a protest appropriately.","Neutral","68%","58%","63%","74%","74%","69%"," - ","70%","58%","66%","62%","71%","76%","65%","61%","72%","64%","69%","75%","63%","69%","71%","64%","100%"," - ","O2: Moderate, O3: 50-59, O4: Community member, O5: Female, Protest Attendance","","25f81ed0-b3a6-4f51-b28c-6e14c576dde6"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","Smart police being set there for the bad people.","Neutral","67%","36%","63%","72%","83%","86%"," - ","70%","62%","68%","67%","74%","65%","69%","52%","84%","62%","70%","88%","69%","66%","68%","67%","100%"," - ","Non -Protest Attendants, O2: Moderate, O3: 18-20, O4: Community member, O5: Female","","c2f6e30f-1659-4540-bb9d-590a7c703cae"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","more police presence","Neutral","67%","26%","62%","72%","89%","91%"," - ","60%","58%","65%","64%","77%","70%","66%","47%","90%","61%","71%","63%","69%","68%","67%","68%","0%"," - ","Left leaning, Non -Protest Attendants, O2: Slightly liberal, O3: 30-39, O4: Community member, O5: Female","","d7425b23-68fb-47ff-8af6-a677f0c673de"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","Keep the protest area limited, but work with them so they feel heard. Remove offenders right away.","Neutral","67%","40%","67%","69%","78%","86%"," - ","70%","65%","66%","62%","68%","72%","68%","56%","81%","63%","69%","88%","69%","66%","69%","65%","100%"," - ","Non -Protest Attendants, O2: Moderate, O3: 50-59, O4: Community member, O5: Female","","95f40497-0d48-49aa-b64d-c0748d528761"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","Again, having a strong presence of police and canines, an arrangement to be made for protests so that there isn’t confusion and panic, and not resorting to violent tendencies.","Neutral","67%","49%","64%","65%","80%","83%"," - ","70%","65%","65%","69%","70%","68%","66%","58%","81%","60%","71%","88%","63%","67%","69%","65%","100%"," - ","Non -Protest Attendants, O2: Slightly conservative, O3: 21-29, O4: Current student, O5: Male, Right leaning","","77cd6dcb-bf2c-47fb-8fa6-70f16f3ae745"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","Police","Neutral","67%","26%","60%","72%","89%","91%"," - ","60%","58%","63%","64%","77%","70%","66%","47%","90%","61%","70%","63%","69%","67%","67%","68%","0%"," - ","Left leaning, O2: Slightly liberal, O3: 30-39, O4: Current student, O5: Male, Protest Attendance","","9721d1d8-9218-42bd-97eb-3a21cafa81ea"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","more policing ","Neutral","67%","28%","62%","71%","88%","91%"," - ","60%","60%","60%","67%","77%","70%","69%","48%","89%","63%","69%","63%","56%","67%","67%","68%","0%"," - ","Non -Protest Attendants, O2: Moderate, O3: 30-39, O4: Current student, O5: Male","","6375415c-a159-4e3b-b943-b89d378f4854"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","body search and metal detectors for a specific designated assembly location and strong police presence, with use of deadly force authorized.","Neutral","67%","47%","62%","71%","78%","80%"," - ","70%","62%","61%","67%","70%","73%","69%","56%","79%","61%","70%","75%","56%","67%","69%","65%","100%"," - ","Non -Protest Attendants, O2: Slightly conservative, O3: Above 60, O4: Community member, O5: Male, Right leaning","","894ddd1a-3b1f-4f16-9ac4-a415797f67d9"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","put harsher punishments for if people do them, fines, jail time, other things","Negative","67%","45%","67%","67%","80%","77%"," - ","50%","75%","65%","56%","74%","65%","70%","58%","79%","58%","72%","75%","88%","64%","65%","70%","0%"," - ","Non -Protest Attendants, O2: Slightly conservative, O3: 30-39, O4: Community member, O5: Male, Right leaning","","51891ee2-ce63-42ae-b17a-dd3a555f4d5b"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","There has to be a community presence to ensure things are run properly. A strong leader with a clear purpose.","Neutral","67%","45%","64%","65%","80%","86%"," - ","70%","64%","69%","67%","68%","66%","68%","56%","82%","61%","70%","88%","69%","66%","68%","66%","100%"," - ","Left leaning, Non -Protest Attendants, O2: Very liberal, O3: 40-49, O4: Community member, O5: Male","","f0f635ab-e13d-423e-ad6d-b4cdfdfb5ff7"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","Police ","Neutral","67%","26%","60%","72%","89%","91%"," - ","60%","58%","63%","64%","77%","70%","66%","47%","90%","61%","70%","63%","69%","67%","67%","68%","0%"," - ","Left leaning, Non -Protest Attendants, O2: Very liberal, O3: 40-49, O4: Community member, O5: Male","","6df70e0b-1dc9-4af8-95e1-4694b6538a4f"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","having police there","Neutral","67%","28%","62%","72%","86%","91%"," - ","60%","60%","63%","64%","77%","69%","68%","48%","88%","60%","71%","63%","69%","67%","67%","68%","0%"," - ","Non -Protest Attendants, O2: Slightly conservative, O3: 30-39, O4: Staff, O5: Female, Right leaning","","4e85d3a8-a5e8-4d8d-b3b8-1137fe8c32c7"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","A law that prevents disorderly conduct could be used to prevent others from being inappropriate. Unfortunately this would infringe upon freedom of speech though. ","Neutral","67%","40%","62%","71%","82%","86%"," - ","50%","64%","60%","54%","80%","73%","69%","53%","83%","59%","71%","63%","69%","66%","66%","68%","100%"," - ","Non -Protest Attendants, O2: Moderate, O3: 30-39, O4: Community member, O5: Male","","899278d5-16fd-44f7-b001-e87b8f31ff9c"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","Stop violent protests","Negative","67%","57%","65%","69%","72%","71%"," - ","60%","64%","66%","64%","70%","70%","66%","62%","72%","65%","68%","75%","69%","67%","72%","61%","100%"," - ","Non -Protest Attendants, O2: Moderate, O3: 21-29, O4: Current student, O5: Male","","e1c1815f-1bea-4dcd-9b57-65196f160f42"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","protests should be filed in advanced to let everyone know. this would limit the violent ones. make people have to work to get what they want and the violence goes away. ","Neutral","67%","62%","67%","75%","68%","57%"," - ","80%","64%","65%","59%","74%","68%","68%","65%","64%","65%","68%","88%","75%","65%","72%","61%","100%"," - ","Non -Protest Attendants, O2: Slightly conservative, O3: 40-49, O4: Community member, O5: Male, Right leaning","","88aafce8-1066-4ed2-8695-94602a47377b"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","Making sure to safely verify and check everyone thats allowed to protest. Only having a limited amount of people to keep violence down","Neutral","67%","57%","65%","65%","77%","71%"," - ","60%","60%","65%","64%","70%","75%","68%","62%","75%","64%","68%","88%","63%","66%","71%","63%","100%"," - ","Non -Protest Attendants, O2: Slightly conservative, O3: 50-59, O4: Community member, O5: Female, Right leaning","","7cfa91f4-69c8-48ef-9989-2f4c37a7d19b"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","Beyond police presence, I don't know. People will do what people do and that is aggravate a situation to detract from it's original purpose.","Neutral","67%","45%","67%","64%","80%","83%"," - ","60%","69%","66%","64%","68%","68%","70%","58%","81%","61%","70%","75%","75%","65%","68%","66%","100%"," - ","Non -Protest Attendants, O2: Moderate, O3: Above 60, O4: Community member, O5: Female","","1f6fc320-b9f7-490d-b797-93c0f15d3357"
"57c37603-597f-4d68-90ce-f7ff42152555","Ask Opinion","What measures (if any) could be taken to restrict or limit inappropriate protests?","","More of a police presence","Neutral","67%","28%","63%","71%","86%","91%"," - ","60%","62%","61%","64%","77%","69%","70%","49%","88%","62%","70%","63%","63%","66%","68%","66%","0%"," - ","Left leaning, O2: Very liberal, O3: 30-39, O4: Current student, O5: Male, Protest Attendance","","b21554d2-5027-4349-96de-deb965e6e892"
