"Name","Right to assemble"
"Title","Right to assemble"
"Date","June 25, 2024 at 3:38 PM (GMT)"
"Duration","3:22:00"
"Participant Count","363"
"Participant Limit","350"
"File Type","Verbatim Map"
"",""
"Question ID","Question Text","Participant ID","Thought ID","Thought Text"
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","ee966c0b-471c-4123-b9b8-3db57c214ae6","f99c7bf4-23c3-43b8-ac1f-03379fd6eae1","That has never been part of my personality.  "
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","05bea801-f7c3-47be-b72f-30e1b7b7935b","1187afa8-7544-4ba8-a394-b5e9bd3fda05","no reason"
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","e3773f38-a504-404a-a97d-fef68968d9d8","078329cc-3405-4fce-86d1-f0286bece93b","I dont  want to harm nyone or do something inappropiate.I like peace."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","4a623261-1728-4237-bdb1-8d48e8232027","5e928148-f96c-4bb3-a78a-5b64ba1cfc09","I support protests but I have never been to one because of the inherent danger, I suppose. Plus, there haven't been many around my area that I support."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","0d4dc7b8-8d4d-4968-9ca8-593a4fc9c4b7","ada1a36c-958b-4460-8f31-6378fbf067de","I don’t care about the topic at hand enough."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","e5829437-cd98-4032-a7d4-f1114fc0b98e","d4b761b9-803f-4d06-a401-085d0c1f5dc0","You look like a bunch of IDIOTS, Get a job and a life"
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","c7cbc674-997e-4bd7-aabc-24630be09c11","e29fbd02-7318-447a-80b5-21f726c0d34f","I am afraid of it becoming violent."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","7615f4bc-461b-4642-86b3-ef06d7a1975c","53ead9dd-69a8-4126-a02a-c2711bbe063a","I haven't attended protests due to concerns about personal safety and conflicting schedules."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","4f319619-54d5-43bf-9adb-92a674a57155","34956d9a-c44b-4bcf-b2d4-66b8b41a8b17","No interest "
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","6a1f5554-faef-4c86-ac74-89f16241c46c","729f06b5-fec9-40c5-88f7-02e712f7389b","I was very young (17) so at the time it has changed my viewpoint, but I came back to the standard viewpoint over the years."
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","f0a99b27-7823-4bfc-98ad-7e7f3fbc7dfb","8d4e9424-222d-4640-b35b-335ee2345f5a","It was heard"
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","3f08a08f-bf29-48bb-8ad5-dfc89fa7b7d2","b916e607-1630-4df0-aeaf-9c693a2d71de","All of the protests I've attended have been completely nonviolent and there was no violent backlash from the police. This makes me think it is an important right that we can assemble and make our opinions heard. However, some other protests do become violent (often on the side of the police) which saddens me."
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","ddff5573-976a-45dd-b0f0-8b70b6f3aafc","50e1c286-0014-46ad-98cd-e74f85617874","It was informational and helped get the attention of people."
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","005bd4ca-8f32-4666-acd7-02de1582b68d","e8b99cde-9f5f-4464-aa5d-8d1d6fdf9c7a","i am a supporter of peaceful protests"
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","bee93acf-36c8-46df-97d6-ca295682a02c","f9c6e490-0ac7-4b68-9a0e-e86a30be2c5b","my personal experience has strenghtened my belief in the effectiveness of peaceful protest"
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","01529dd4-244e-49e6-98bf-705b278606e9","cfacecc6-6026-40d5-8b7f-10ed330e91cf","the protest I attended was cleared out by cops and it strengthened my viewpoint that people have the right to assemble"
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","584fe27a-3155-4461-a32b-11376fc0c9d7","50d21e2f-5e57-4aaf-8153-5cb2d652dc6e","For the most part; they are a waste of time"
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","69f8403d-959e-4382-8f43-2c3e69aced05","74984af2-ae47-4d78-91d7-d5dfad8e36d9","Yes. I believe citizens have the right to assemble and state their grievances. "
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","ad99b10b-5f01-4d52-a6cc-4b96b4003e07","5e111e9b-bf52-4102-ba54-4a1539341829","I think it is a very important right of the people and has shown that it can cause change and improve our way of life."
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","23354078-11e3-4d08-8c60-0675340bbf0c","0dff399d-9564-445e-af1c-5e18041c80ff","No"
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","17dba775-1215-4d3d-9509-bfaa36c47359","c71c28e2-2c4e-458f-88f2-bddd74415391","it has made me understand the power of collective action"
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","4b5324a1-f7f2-44c4-84b9-2f547b84c82e","8cad2c8b-bc34-4934-84a8-64226eadafd5","peoples lives are being messed with and makes you appreciate their concerns more

"
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","9567e70a-059c-4fc3-a8b1-ed21d8ff221f","3a56eacb-691d-4251-8583-cf38d1d8b7d0","I scrutinize the participants, organizers, and ""security"" details more to try to have Situational Awareness."
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","d09a93f8-1466-45a5-a227-e53ed65e33c6","46287b56-3985-41b4-98c6-5677ef8b94e0","The protest I experienced were non violent and well organized. No one was hurt, no disruptions in services, travel and etc."
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","d217db15-71d6-4443-9162-ad59e2673668","1a0e0c6c-cd53-434a-bfff-930444e33efb","Its needed in all societies. However the sincerity of the cause and organizers must be aligned in principle."
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","78302372-7111-4e1a-85ee-98df32eae75c","29da41c3-7596-4609-8aa7-4efdc02afd17","It enhanced my belief that the right to assemble peacefully is very important.  Although I don't believe that protests actually change anything, they can motivate people to affect change.  "
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","80cd7def-8d12-41d9-9297-6eab13023671","b023a373-0304-462f-8f7d-b1c710e06c91","My personal experience was mostly good and made me think that peaceful protests can do a lot of good."
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","994e9b74-c601-4771-96bb-c5a47db1b2fb","b850242e-3a86-4594-88e1-e2ae4f3a1001","I only participated in a protest when it was peaceful and there was no breaking of the law."
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","2f9adfec-77ff-4ef8-a88b-6eb26072edf8","8cb15337-363d-4b42-b94a-469715a8444c","My protest did not influence my viewpoint on the right to assemble.  I did leave once the protest started to get out control."
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","bed7de6b-eb1e-45a6-96f5-4cf8784de936","e7b2bee2-35ce-40d6-a0ab-eeb7970a68e2","Every protest that I've every been involved in was non-violent (generally protest on college campuses). In each case, the outcome was generally positive even if all our demands were not met. "
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","104f9cec-1096-41e8-9348-93056f4ba1db","84b41b3a-3b9b-4611-85e3-94b49a49c8ca","the protest i engaged in was a peaceful one and violence free. however i deem it right to allow individuals assemble anytime they feel the need to protest against something without any form of blockage or restriction"
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","c7f46602-2142-4948-bf38-db68d2f3e830","7b67058b-83d3-4630-a937-7885759f4fdb","I don't think it influenced my viewpoint at all.  I attended a peaceful protest, and support such protest still."
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","2ad30a6c-1d4a-4f14-927b-e65e1c226bd0","8d26f6d3-bd7d-4af6-a846-45ee8a819e2c","When I was in college, I attended a conservative protest. This protest was neat, organized, educational, and unviolent. I feel like if everyone can agree that violence is not the right answer, we can all have the right to assemble. "
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","7bfd458f-3535-4a89-b84e-bb0c5faa78e5","b8c48906-0f2b-42e5-a836-95a8126b17de","I very much so appreciate the right to assemble but I feel that most protests really do not change most people's opinions and are rather bringing negative attention to the issues they are trying to bring awareness to. At the very least they are ineffective most of the time especially non-peaceful protests."
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","39a48b8e-121b-4e7a-871a-36b16ba67565","058d36b6-90a8-43ce-b9c9-fa30f184598f","My personal experience with protests has strongly influenced my viewpoint on the right to assemble. Participating in peaceful demonstrations has shown me firsthand the power of collective action in raising awareness and effecting change. It's taught me that clarity of purpose and respect for others are crucial for protests to be effective and respected. Additionally, witnessing both positive and negative outcomes from protests has underscored the importance of peacefulness and adherence to laws "
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","a30e6e69-9cc8-4bf5-9f91-94c4302fe1e7","d704879f-1ccb-4a47-a7e0-cd4e622a34c4","It hasn't because my viewpoint on the right to assemble was shaped by my political education over the years and not specifically by my attendance at a particular protest or rally. "
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","5e675ad8-212f-4308-b15b-e82e63b21399","82646f31-9183-4695-950b-8f43d44ae83a","It has positively influenced my viewpoint. The right to assemble is a basic human right in our country and it should continue to be protected. I believe in the peaceful right to assemble - it is how unjust laws have been struck down."
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","778f9644-3bee-4ee3-b8b2-9cd996d52a0c","787aa8b2-5cac-43ee-a557-69aee66d4336","I think that I it made me more positive towards protesting.  I saw how helpful it was for people to voice their opinions."
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","ad93c1e1-2cb8-4fde-a65f-34b8034371fe","d4345315-f9a0-4df9-b0e9-146b5a190909","It definitely made me support protests more, just as long as it is kept peaceful and civil."
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","c5f5758a-4579-4d10-9c59-de7652e57a8d","a5ef19ed-099c-453d-8771-77f52cc0edbb","Peaceful protests are key in delivering a message"
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","4dbcae20-28fa-4c0c-8012-627ac8cd0b16","4d7694a1-6b34-4b91-b40b-b6709d250bfd","I haven't attended a protest for a very long time. My personal experience in attending protests was that most if not all of them were peaceful and centered around an important issue. Now, cultural issues such as race, religion and foundational principles about the country make the issues at times much more inflamed and prone to inappropriate behavior, fostering hate, and violence. "
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","7e6307b6-1947-4762-9bc4-2ab4a153ee9a","1eabf2e4-f336-435a-b4b3-662cc7b4eb21","My personal experience with protests has reinforced my belief in the fundamental right to assemble as a powerful tool for expressing dissent and advocating for change. Participating in peaceful, well-organized demonstrations showed me how they can effectively raise awareness and unite people for a common cause. However, witnessing protests that turned violent or chaotic underscored the importance of maintaining respect, order, and clear goals to preserve the legitimacy and impact of the right to"
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","b144343d-d2f8-483b-8931-db2f4fda78ed","1b6686b7-f68f-465e-854e-6e43164f176d","I have seen productive change and seen the value of this"
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","55984d98-36a9-485c-9275-269082f7b38e","c49bddda-39c9-4a3d-a5a3-c1ad06fb4856","By been organized and obedient to the law"
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","97ee85aa-afbf-4fdf-ac9f-38056ac991ec","f8862c56-b6c3-4e71-93b2-a1d71af14292","I believe if organized and kept peaceful they can be a powerful show of support and empowerment. It can be the only way to feel like your voice and opinions are being heard. "
"ac4e5998-fc40-46e8-aa2a-71724592bda2","How has your personal experience with protests influenced your viewpoint on the right to assemble?","03c26539-47a9-407e-a72d-f89f73a2014d","80b29a50-8e65-4e85-b679-4e5f5f7b00cd","I no longer attend protests because of concern for my safety. I am concerned about the action of the protestors and the police. I don't trust the public's ability for peaceful protest."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","4255e08f-052a-44c9-af53-3666bf0c84da","554457f6-8ea7-4396-9525-d04cb58ea217","Some crowds get unruly and I don't want to be in the middle of them, getting hurt or getting arrested."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","a5df2d1e-70d3-4766-972d-2ee49fbb56eb","5ff9d782-bba2-4af6-88a8-091c32e57f79","None happen in my town."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","ea262cfd-6362-416b-8ceb-45d4ba15238a","091edc87-aa06-4a65-8ce4-3f58929660f4","I generally don't care all that much."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","fea373bc-5615-4e9e-9cde-b0d1f920c07c","c9bda7e9-ce16-4517-ac33-c45b6ebf3c42","Fear of violence "
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","dd4184b8-8c9e-48cd-8568-be8baeafa31a","b5f88b49-50cc-4d12-a9a9-93e77b5c9a49","I don't believe they are effective"
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","b2385280-a6cb-4ca5-b489-1ac12750933f","d9c3be6e-5e25-4b84-b768-546903af3307","I have no interest in participating in a protest, and I am skeptical that protests actually create positive change."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","143fa0f2-bf1f-4d24-83e2-02d8d153826e","8a3cbfb7-857f-42bf-a849-b6d6fdb96d1a","They tend to get out of hand due to some of the bad apples."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","6e4147c1-9577-4b07-88fc-d445853c50d9","31497957-e15c-46ca-a962-c42f056d7d33","There has not been an issue that I have found personally important enough."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","579bece4-1075-45a4-bd71-f16f26297340","25a8e301-275c-4090-be98-eba647985252","There is always a concern that the protest will turn into something I don't actually support, and I don't want my participation to give voice to unruly mobs."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","c2f6e30f-1659-4540-bb9d-590a7c703cae","8a60463e-267c-4007-8f4d-726ed5e57f1a","I don' have the accessibility to and there isn't any even close that I would protest for."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","322e98c8-2b5f-415a-b9aa-768152f69e58","3ea0fd1c-4538-470b-8118-91d465ee9612","Never had the time.  I am usually busy being productive."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","6e56cdb4-77a5-4b37-b41b-1a0571f1f941","89727f69-f3ed-44a8-97a0-6894028f4577","I did not know there was a protest at the time. Additionally, a fear of the protest becoming violent"
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","9d194e3d-3ce9-49f1-b82c-ac7b8a5daae1","f44fcf26-aa50-4b75-b7bc-8d12b3a792ca","no reason to"
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","8684ef41-1ef1-483a-ac3d-cf2f5adf257e","9ae6b43b-d3ff-4e8d-9855-e09806842fba","I have not found the need to express myself in that way to date. I may in the future."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","56b8fbc9-125b-43fc-b05f-77556225007e","8c059bf0-d0e1-4db4-b536-ce857f9b0d3e","just have never been to one"
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","a105ee6f-65bf-4b48-a7c5-05ee45355139","8e65b21e-f495-45aa-bbae-c0b6e59a8425","Have not had any near me"
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","7bb321a2-b42f-407c-b00f-de4b3ac23345","0d73a57d-aed7-465e-a16d-67bd29736fef","I do not like to be in crowds."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","22e9911d-d24b-401a-ab1c-e9e86eb02072","13c05133-298f-4a79-99e8-c6f284de950e","I will not place myself in harms way for most causes. Too much violance and destruction, and if there isnt it seems you will have those from the outside who try to make it that way. Just like Jan 6th"
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","e4801be4-24b9-48ed-a4a1-4974d5e29949","d473f224-7c58-4d7e-ad65-162dc64a4bc5","I have anxiety around groups of ppl"
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","e8341e45-6f3f-414f-b175-4b7dfdf331ba","51bf7ed3-1480-412d-b9e5-f300c720c96a","Worried that it will become violent or people will end up fighting with each other"
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","d7425b23-68fb-47ff-8af6-a677f0c673de","e8342d3c-41a2-4773-8a1d-6961e04a557b","I work a lot and have to take care of sick loved ones. "
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","b48451f5-2728-43c2-ab16-2772e759a1c7","3969ceb8-a027-4e3d-9a4d-06f32d0af1e0","Because I am not passionate enough to get involved and I would rather steer clear in case there is any trouble or violence"
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","cc4fa71d-53dc-4ee8-830b-fe5b829e1625","14b8787a-b742-4da0-871f-6b15c3ac144b","I am not fond of crowds and I have limited transportation. I've also seen too many protests get out of hand and the police responded overly aggressively, and I don't want to experience that."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","c4848b48-8421-4285-ae0a-7473cf0b01cc","65b97dfc-a5ba-46d2-b095-d8be2037f23b","The only protest that has been available in my area has been violent. "
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","7b256594-0113-40dd-a09b-b397403db3a2","ee5e8842-4034-42ea-a95a-b941b24bea35","I think normally is does more harm than good, there's always something that happens that put it in a negative light and there for no longer about what the protest is about"
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","858a0283-1f75-4e6b-81da-323e401976ac","c016a262-c2fe-4475-973e-f059a0ad4120","I'm not trying to get arrested."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","d99416c2-e581-4cfe-be32-b9a3e5291d87","18d913db-3fcb-4fff-aa62-532c03d8751e","I live in a town where I haven't been exposed to any."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","4e85d3a8-a5e8-4d8d-b3b8-1137fe8c32c7","f358f4bf-2a6d-4b36-bc50-9078c39b1baf","I never needed to."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","62716768-299a-4c57-bf1b-4043e13a58fd","77a2cd4d-a9f2-4936-a903-33214aaea496","It's a waste of my time and money I have better things to do and better things to spend my money on."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","4e92d381-1c91-4ffa-a57e-64d05ef056b9","aca78e12-9bbe-4da7-bc9f-f5927b291b1f","Time constraints "
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","45fd6970-e3e5-4444-983f-e4ed024916be","a53136f2-0509-48bf-9ac4-cdb760143fa2","I have not seen that they are effective"
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","e1c1815f-1bea-4dcd-9b57-65196f160f42","8871aecd-7010-47d8-9c3e-64b0831199a9","Never interested me"
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","34433187-9fc6-4445-8670-88a8fd80b5e3","1800e4fe-fd0b-4426-9236-ccb03404ec17","Was busy working or the protests were too far away"
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","95f40497-0d48-49aa-b64d-c0748d528761","516d39e5-5633-4891-b0d8-ba58ff58c858","I am not close enough to a cause to protest, and there are not many protests near where I live."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","3f4de25c-45be-4570-bd10-b72c27816563","40a5b508-361f-43e0-a032-e01d4f78b6fa","It seems they get out of hand and I don’t want to be associated with something that has the potential to become violent. "
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","841a2ea2-93c9-4bf2-83d3-4ba7c2c746ae","12bb8d6f-97f5-4cb5-bf89-e3465ef4aeaf","I don't have strong enough feelings about a cause and it probably wouldn't make a difference

"
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","8edb476c-7f89-4bd6-9f65-15f4071963d1","1096e2b9-3cbf-4e06-bb30-1cbe3a6b6152","I have not participated because I cannot control the actions of others.  There's no guarantee that it would not become violent or otherwise put me in danger because of the actions of one person."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","47cddf6a-5ce2-449a-934f-5e3ed0407e4f","e42c5508-2ef6-448e-8543-e51835b8538d","I have a life"
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","37088d05-c5e8-4695-bb32-b4e13bbf254d","540ced96-8493-474a-a728-e12d0ddb6f46","I haven't felt that any cause drew me in enough to want to fight for it and also fear of violence from other protestors."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","81093064-f968-4851-aa06-527717f02209","e459b7d9-6a76-4ce9-aac3-07a1e98d8af9","I have not participated in or attended a protest simply for my own safety"
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","899278d5-16fd-44f7-b001-e87b8f31ff9c","4c9983af-e90a-4e43-84be-b5778a23bc53","I prefer to support causes I believe in, in other ways. Social media, conversations, donating to a worthy cause, volunteering. "
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","3ea41769-b256-4d3e-bff7-f264b67ff7da","b4f2d581-b601-4d20-a753-9eb767d0aa9d","There haven't been any causes I've felt compelled to protest for and I don't believe protests actually carry that much power."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","8271d7f2-e25a-4aa0-985b-0f8b2666f585","0efbe059-15f5-4082-8067-4b433b24e16c","There hasn't been a cause to attend in my area that I would want to protest."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","7ff6db3d-561e-43e5-b013-2a87e928f57e","c629140e-de2e-403e-baf6-d573c08b9493","those things usually turn into something violent and I am not about it."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","3403b613-7f17-4f34-909f-0bc87b89c2b1","e4716ea4-61ca-4fcb-9244-7d335baedb06","Not interested."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","a0da8a74-1b85-4c2d-82f7-a23b70507dad","97481265-c2c7-4270-8d9e-2a04fd42b946","I haven't felt strongly enough about an issue to spend my time protesting it."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","2c391bbd-147d-4539-bc6d-c4623a043cad","7863867b-8556-40e4-bc55-16426484c729","Time and resources "
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","fb4983e4-ebe8-4d07-91f2-229ae0dedff2","804a9084-5ea8-46a6-b121-2ff3ca139ce1","I haven't been around any areas where this was happening."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","8df6c86b-f892-4c7c-a2eb-bdd2a74ad5d6","44bb4dc9-4e79-4f6d-a7d7-b89786b44e9b","For a time. I worked for the federal government and so I did not want to be a part of a protest that could have gone wrong. It could’ve jeopardized my position or my federal clearances. As I’ve gotten older, I’ve noticed that a lot more of the protest tend to be, more toward the violent to insight anger versus to promote their cause. "
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","22c1fb4f-cc1b-4304-b710-ba2065567ccb","5fd46ccb-b832-48ca-924a-12928b5fe7cc","I do not want to be involved in someone else's violence"
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","2d0cfb60-9ef9-459d-b932-7ebc328bb988","f66ecb43-3fe1-4708-a7c9-8d067532f028","I think they rarely change things. I don't see protests addressing causes I care about. Ultimately, I think life is actually pretty good for people in my society. People don't know how good they have it because they don't understand what real deprivation is actually like. "
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","50928a55-a50a-4735-a0e7-0b90f7c20186","1bcaa2ec-ab4a-4ef8-8f8d-13815789250f","I don't live close to a city and I don't know how people get involved."
"d9e7f2ae-9f26-4d64-b6c9-4585accc3009","What are some of the reasons you have not participated in or attended a protest?","4a85b1f6-46f6-46f1-b33b-5fdb7d1e932f","847d8672-e96d-4d85-8a73-7c00373a38c5","One of the reasons I have not participated in a protest is the danger of getting harmed during one unfortunately. In today's society, you can't go anywhere without someone shooting or something of the sort."
